From_ID,To_ID,NearRank,From_attribute_0,From_ID_Orig,From_Latitude,From_Longitude,To_Point_Count,To_GRID_ID,To_AnalysisArea,Total_Kilometers
216,53914,2,,2102,-2.63641127,32.276207,3,BO-35,21.65063487,11.45478423
217,37369,1,,6050,-5.18317805,39.79331772,49,JB-95,21.65063501,4.13883163
217,38484,2,,6050,-5.18317805,39.79331772,4,JA-91,21.65063521,9.35269728
218,27869,2,,110,-6.81183082,39.24486004,2057,IN-129,21.65063548,0.73515838
219,28373,1,,6151,-6.65747231,37.14427667,4,GL-127,21.65063568,1.69314564
219,29211,2,,6151,-6.65747231,37.14427667,5,GM-124,21.65063518,6.00183332
220,38171,1,,1629,-5.1255918,38.38524386,2,HS-92,21.65063529,0.75175545
220,38450,2,,1629,-5.1255918,38.38524386,1,HS-91,21.65063499,2.56086507
221,31775,2,,4434,-6.12843214,39.21582054,13,IN-115,21.65063535,0.99234911
222,24022,2,,7915,-7.49026552,30.59743845,11,AB-142,21.65063529,11.08211015
223,48137,2,,5285,-3.52560802,35.34401988,2,ES-56,21.6506354,1.20061115
224,15748,2,,316,-8.69675715,34.37410226,2,DT-172,21.65063533,1.88131986
225,28373,1,,6061,-6.66206172,37.13560507,4,GL-127,21.65063568,1.18665035
225,29211,2,,6061,-6.66206172,37.13560507,5,GM-124,21.65063518,6.77644293
226,43617,1,,1802,-4.18594431,33.13411497,74,CO-72,21.65063529,5.10552177
226,43343,2,,1802,-4.18594431,33.13411497,5,CT-73,21.65063539,25.82444429
227,2457,1,,8761,-11.11299177,38.47258353,15,HQ-220,21.6506352,19.94412807
227,3580,2,,8761,-11.11299177,38.47258353,2,HX-216,21.65063491,43.92624666
228,25635,1,,9412,-7.14185755,39.07477526,3,IL-137,21.65063529,7.4806964
228,26471,2,,9412,-7.14185755,39.07477526,5,IK-134,21.65063539,10.67544094
229,32054,2,,2082,-6.1426296,39.24135098,8,IN-114,21.65063533,1.79760598
230,43617,1,,1637,-4.18818739,33.12339937,74,CO-72,21.65063529,6.01094875
230,43609,2,,1637,-4.18818739,33.12339937,10,CG-72,21.65063556,24.9270869
231,27590,2,,181,-6.84478612,39.27936424,1256,IN-130,21.65063495,1.75545232
232,31496,2,,7742,-6.17313051,39.22520596,48,IN-116,21.65063502,0.14551216
233,12944,2,,4277,-9.1647253,33.81672376,2,DF-182,21.65063535,1.25206093
234,31942,1,,7527,-6.2128151,34.83488068,2,EF-114,21.65063529,9.27758093
234,32220,2,,7527,-6.2128151,34.83488068,1,EE-113,21.65063527,11.6049103
235,42008,1,,1439,-4.46697392,35.6914641,1,FB-78,21.6506352,1.08234398
235,42288,2,,1439,-4.46697392,35.6914641,5,FC-77,21.65063521,5.00886453
236,51699,1,,4197,-2.90537229,32.74709935,5,CF-43,21.65063502,7.53181652
236,52256,2,,4197,-2.90537229,32.74709935,3,CE-41,21.65063565,7.70080871
237,39754,2,,1828,-4.84930262,34.83936291,3,EF-86,21.65063563,0.39954238
238,14038,2,,1581,-9.01146875,33.0058365,16,CJ-178,21.650635,0.36067993
239,32053,2,,1878,-6.14842407,39.22327488,3,IM-114,21.65063529,0.81923647
240,57026,2,,8408,-2.01801786,33.87929589,62,DF-24,21.65063532,1.01067921
241,21639,1,,4630,-7.69716667,35.62144157,10,EZ-151,21.65063543,7.19962607
241,21919,2,,4630,-7.69716667,35.62144157,472,FA-150,21.65063554,7.3021335
242,39900,1,,7977,-4.74490019,29.69786834,26,C-85,21.65063485,5.09193301
242,39622,2,,7977,-4.74490019,29.69786834,2,D-86,21.65063545,7.49891187
243,2457,1,,8955,-11.11272355,38.47243233,15,HQ-220,21.6506352,19.91017325
243,3580,2,,8955,-11.11272355,38.47243233,2,HX-216,21.65063491,43.90572597
244,48663,1,,7287,-3.30082306,34.20970241,5,DM-54,21.65063544,12.92073835
244,48383,2,,7287,-3.30082306,34.20970241,4,DL-55,21.65063499,17.66444981
245,49008,2,,677,-3.38768013,36.67018635,1387,GA-53,21.650635,0.91512429
246,60372,2,,7590,-1.51348333,33.80910833,22,DD-12,21.65063506,1.89230106
247,27033,2,,8656,-6.9315708,39.2627114,223,IO-132,21.65063543,0.10695415
248,43590,1,,7726,-4.54526887,31.96504315,6,BN-72,21.650635,39.1931783
248,43872,2,,7726,-4.54526887,31.96504315,3,BQ-71,21.65063527,48.37944191
249,38018,1,,4023,-5.10497032,32.39614252,3,BV-92,21.65063599,2.64352075
249,38294,2,,4023,-5.10497032,32.39614252,9,BS-91,21.65063559,5.00303666
250,40956,1,,4684,-4.63834819,38.19302168,2,HN-82,21.6506354,0.99526323
250,41235,2,,4684,-4.63834819,38.19302168,4,HN-81,21.65063532,1.36152215
251,55312,1,,6066,-2.3471848,32.29514132,8,BR-30,21.65063513,2.01412134
251,55034,2,,6066,-2.3471848,32.29514132,4,BS-31,21.65063508,2.78597375
252,31714,2,,4688,-6.26492575,36.86952162,1,GE-115,21.65063528,7.44134934
253,40958,1,,4942,-4.64297816,38.32027555,18,HP-82,21.65063554,0.60383686
253,41517,2,,4942,-4.64297816,38.32027555,10,HQ-80,21.65063515,3.40493727
254,2457,1,,8257,-11.03985621,37.18550503,15,HQ-220,21.6506352,127.43455726
254,4911,2,,8257,-11.03985621,37.18550503,3,FL-211,21.65063558,127.83833887
255,57071,2,,5025,-2.06375248,35.55783901,7,EY-24,21.65063531,2.34988299
256,32758,1,,9181,-6.3010552,33.8464893,2,DK-111,21.65063566,37.45392405
256,32480,2,,9181,-6.3010552,33.8464893,19,DL-112,21.65063518,38.03619041
257,35102,1,,6316,-5.6152902,38.27523165,3,HS-103,21.6506354,12.95440853
257,33983,2,,6316,-5.6152902,38.27523165,13,HP-107,21.65063542,16.72153062
258,50259,1,,2109,-3.10371833,31.08311552,1,AM-48,21.65063522,1.72493378
258,50820,2,,2109,-3.10371833,31.08311552,20,AP-46,21.65063552,13.23917856
259,14916,1,,3892,-9.00006582,34.54952903,8,DY-175,21.6506353,9.62518448
259,14917,2,,3892,-9.00006582,34.54952903,9,DZ-175,21.65063533,13.72501433
260,7214,2,,2890,-10.18190967,38.94369096,4,IE-203,21.65063525,1.24206089
261,43379,1,,4833,-4.19671195,34.82012815,1,ED-73,21.65063513,4.28800467
261,44215,2,,4833,-4.19671195,34.82012815,1,EC-70,21.65063536,7.66203998
262,4911,1,,8256,-11.04075401,37.18215336,3,FL-211,21.65063558,127.55960071
262,2457,2,,8256,-11.04075401,37.18215336,15,HQ-220,21.6506352,127.8083946
263,27588,2,,219,-6.84930458,39.14634213,208,IL-130,21.65063511,0.61243011
264,50877,1,,8740,-3.07038458,33.35456879,2,CU-46,21.65063517,5.1866372
264,50037,2,,8740,-3.07038458,33.35456879,11,CR-49,21.65063511,8.94892296
265,23195,1,,6333,-7.87313813,30.79579202,38,AL-145,21.65063501,44.8979089
265,23463,2,,6333,-7.87313813,30.79579202,2,AA-144,21.65063543,45.51271578
266,53934,2,,1719,-2.52324417,32.9633466,231,CI-35,21.6506354,1.050677
267,7501,1,,2116,-10.12837585,39.13902221,2,IM-202,21.65063554,7.55290787
267,7223,2,,2116,-10.12837585,39.13902221,2,IN-203,21.65063534,11.70746947
268,43124,1,,2002,-4.26899287,35.68585912,1,FB-74,21.65063521,2.54746097
268,43122,2,,2002,-4.26899287,35.68585912,5,EZ-74,21.65063504,3.08296136
269,36403,1,,3532,-5.32225456,34.51866283,3,EC-98,21.65063541,24.29226571
269,38077,2,,3532,-5.32225456,34.51866283,27,EC-92,21.65063538,30.07621591
270,16525,1,,8170,-8.76477963,31.84099756,4,BL-169,21.65063534,25.9125593
270,16804,2,,8170,-8.76477963,31.84099756,5,BL-168,21.65063511,29.3089853
271,45079,2,,1757,-3.90650787,35.81326419,5,FD-67,21.65063506,5.69157456
272,51728,1,,3792,-2.97975921,34.25997655,3,DI-43,21.65063526,30.24033067
272,52287,2,,3792,-2.97975921,34.25997655,80,DJ-41,21.65063489,31.46955123
273,55067,2,,8243,-2.37759425,33.58020621,2,CZ-31,21.65063512,2.66515961
274,32894,1,,4495,-5.88782787,39.25354988,8,IQ-111,21.65063518,13.33128883
274,32332,2,,4495,-5.88782787,39.25354988,4,IM-113,21.65063556,19.3847125
275,39341,2,,7746,-4.90785445,29.66219149,674,B-87,21.65063533,1.5525382
276,54239,1,,1350,-2.63496088,33.97212444,15,DI-34,21.65063528,11.26915118
276,52566,2,,1350,-2.63496088,33.97212444,11,DJ-40,21.65063491,11.52636413
277,24869,1,,8532,-7.1912438,31.0230858,2,AL-139,21.65063538,2.4154918
277,24591,2,,8532,-7.1912438,31.0230858,1,AM-140,21.65063514,10.50857217
278,56408,2,,3965,-2.10328037,31.49477829,1,AX-26,21.65063509,0.87502361
279,27590,2,,106,-6.79246421,39.24096052,1256,IN-130,21.65063495,1.40753374
280,47620,2,,9131,-3.55917051,36.98752188,73,GH-58,21.65063527,0.12128487
281,46517,2,,9134,-3.82075436,37.45852171,1,GU-62,21.65063529,2.45566707
282,18465,1,,7188,-8.37036345,31.71733285,8,AY-162,21.65063526,19.26028537
282,16804,2,,7188,-8.37036345,31.71733285,5,BL-168,21.65063511,38.20670735
283,2476,1,,5979,-10.95118591,39.02943048,1,IJ-220,21.65063506,8.73729224
283,2201,2,,5979,-10.95118591,39.02943048,32,IN-221,21.65063535,24.54767822
284,6408,2,,560,-10.28781511,40.11716219,4,JJ-206,21.65063545,0.79680265
285,52810,1,,3602,-2.76972569,32.59721338,1,CA-39,21.65063531,4.00309589
285,53087,2,,3602,-2.76972569,32.59721338,2,BY-38,21.65063555,6.49077434
286,12381,1,,5013,-9.32794077,33.70485014,22,DA-184,21.65063542,4.59795957
286,12660,2,,5013,-9.32794077,33.70485014,51,DA-183,21.65063574,7.40586752
287,38188,1,,1063,-5.13292761,39.09779805,30,IJ-92,21.65063528,0.66228066
287,38468,2,,1063,-5.13292761,39.09779805,331,IK-91,21.65063506,2.78280282
288,14901,1,,8664,-8.97346102,33.95758911,2,DJ-175,21.6506353,9.35676751
288,15181,2,,8664,-8.97346102,33.95758911,48,DK-174,21.6506355,13.57611055
289,24878,1,,7627,-7.42924087,31.37628465,14,AU-139,21.65063512,16.31202592
289,22366,2,,7627,-7.42924087,31.37628465,2,AT-148,21.65063536,21.40865852
290,53941,2,,3494,-2.53901406,33.19913276,2,CP-35,21.65063559,0.78938448
291,49859,2,,4927,-3.2110815,37.26119281,6,GO-50,21.65063501,0.75180959
292,25711,2,,7100,-7.10650673,31.16539028,7,AQ-136,21.65063566,4.10216277
293,6408,2,,682,-10.28663736,40.11660894,4,JJ-206,21.65063545,0.78310926
294,33621,1,,8375,-5.87981062,35.12091632,3,EK-108,21.65063523,4.55333187
294,33346,2,,8375,-5.87981062,35.12091632,6,EO-109,21.65063538,8.07316495
295,50877,2,,8745,-3.16987238,33.30070343,2,CU-46,21.65063517,16.07941166
296,38914,2,,2750,-5.04113107,34.75543669,8,EC-89,21.65063498,2.17691669
297,53934,2,,249,-2.53412705,32.9334154,231,CI-35,21.6506354,0.96491558
298,36403,1,,3538,-5.32912051,34.51970501,3,EC-98,21.65063541,23.90442929
298,38077,2,,3538,-5.32912051,34.51970501,27,EC-92,21.65063538,30.45245136
299,3206,1,,4403,-10.82753216,34.88608082,1,EG-217,21.65063522,0.61952809
299,3205,2,,4403,-10.82753216,34.88608082,9,EF-217,21.65063563,3.23929052
300,27870,2,,51,-6.80008942,39.25587238,1394,IO-129,21.65063557,0.44212879
301,27311,2,,9274,-6.89734008,39.25251101,859,IN-131,21.65063543,0.18234467
302,21919,2,,1298,-7.78266677,35.71353921,472,FA-150,21.65063554,1.30465215
303,6108,1,,7140,-10.49310594,39.32399928,24,IO-207,21.6506355,14.55580217
303,6109,2,,7140,-10.49310594,39.32399928,8,IP-207,21.65063535,17.15553155
304,12130,2,,6651,-9.33685716,34.76602903,117,EC-185,21.65063553,0.07358681
305,27644,1,,6069,-6.85479661,30.52560027,2,W-129,21.65063484,8.09564435
305,27922,2,,6069,-6.85479661,30.52560027,6,V-128,21.65063478,15.89463972
306,30450,1,,6167,-6.48475253,31.11700089,155,AM-119,21.65063523,12.53267661
306,28778,2,,6167,-6.48475253,31.11700089,4,AO-125,21.65063572,13.16899808
307,4439,1,,7377,-10.6924375,39.39622712,1,IT-213,21.65063551,14.54916689
307,3044,2,,7377,-10.6924375,39.39622712,2,IT-218,21.65063546,15.97310086
308,52813,1,,7792,-2.64129716,32.78497788,3,CD-39,21.65063498,5.59348662
308,53653,2,,7792,-2.64129716,32.78497788,67,CG-36,21.65063561,8.83432855
309,4421,1,,7512,-10.64299737,38.84682819,2,IB-213,21.65063481,4.69953653
309,3584,2,,7512,-10.64299737,38.84682819,70,IB-216,21.65063495,7.40655544
310,46801,1,,8395,-3.7395845,37.66097462,11,GZ-61,21.65063531,0.96349169
310,46521,2,,8395,-3.7395845,37.66097462,5,GY-62,21.65063515,2.43460391
311,12130,1,,4390,-9.20338115,34.56230988,117,EC-185,21.65063553,23.03160305
311,12410,2,,4390,-9.20338115,34.56230988,7,ED-184,21.65063508,23.16156421
312,54212,2,,253,-2.51805908,32.91151083,306,CH-34,21.65063489,0.87846042
313,13761,1,,4616,-9.10401988,33.18237257,1,CL-179,21.65063527,12.32110709
313,14320,2,,4616,-9.10401988,33.18237257,2,CM-177,21.650635,13.42147832
314,52565,2,,656,-2.80144328,33.99066817,8,DI-40,21.6506357,0.65010214
315,11261,1,,8624,-9.44254948,33.55591341,1,CW-188,21.65063536,6.22860533
315,11266,2,,8624,-9.44254948,33.55591341,1,DB-188,21.65063537,11.39900412
316,42342,2,,8903,-4.35681597,37.82229085,7,HE-77,21.65063516,8.99195377
317,48663,1,,7457,-3.25256551,34.21581578,5,DM-54,21.65063544,17.7463674
317,48383,2,,7457,-3.25256551,34.21581578,4,DL-55,21.65063499,22.19437621
318,43590,1,,7727,-4.54506088,31.96525931,6,BN-72,21.650635,39.1618823
318,43872,2,,7727,-4.54506088,31.96525931,3,BQ-71,21.65063527,48.34646397
319,49303,2,,796,-3.36665,37.31894578,98,GQ-52,21.65063507,2.21018907
320,59477,1,,6344,-1.63072348,31.4444322,1,AX-15,21.65063521,5.30742339
320,59756,2,,6344,-1.63072348,31.4444322,7,AX-14,21.65063515,7.24906225
321,8342,2,,1520,-9.9546047,39.3312374,2,IQ-199,21.65063518,4.1133875
322,42561,1,,4500,-4.48944833,35.60621038,21,EW-76,21.65063555,9.61418389
322,42008,2,,4500,-4.48944833,35.60621038,1,FB-78,21.6506352,10.06286546
323,56686,1,,3837,-2.19564071,31.4453483,1,AW-25,21.6506352,8.11231459
323,56408,2,,3837,-2.19564071,31.4453483,1,AX-26,21.65063509,8.42631324
324,2457,1,,7468,-11.1442306,37.51043957,15,HQ-220,21.6506352,94.31960576
324,3858,2,,7468,-11.1442306,37.51043957,1,HW-215,21.65063554,126.75426016
325,51119,2,,2162,-3.00227934,31.94634938,3,BJ-45,21.65063542,2.0108151
326,60298,1,,6555,-1.33544666,30.90514149,15,AH-12,21.65063536,14.81400313
326,60852,2,,6555,-1.33544666,30.90514149,1,AD-10,21.65063564,17.16060678
327,43945,2,,5366,-4.18856676,35.02130396,3,EL-71,21.65063557,6.4049205
328,38183,1,,2998,-5.03742624,38.88133178,4,IE-92,21.65063544,7.92378166
328,38185,2,,2998,-5.03742624,38.88133178,13,IG-92,21.65063542,10.87117776
329,50820,1,,2436,-3.04413667,31.37515589,20,AP-46,21.65063552,16.25450442
329,51937,2,,2436,-3.04413667,31.37515589,1,AQ-42,21.65063514,21.28615932
330,30729,2,,8620,-6.34568194,31.06963465,6,AM-118,21.65063518,1.67611961
331,40309,2,,297,-4.82323234,34.75150072,10,EC-84,21.6506352,3.10406325
332,58700,1,,9228,-1.86377073,33.86566712,19,DF-18,21.65063531,8.50715152
332,57305,2,,9228,-1.86377073,33.86566712,1,DF-23,21.65063532,11.49451805
333,39567,2,,925,-4.89514514,38.57562744,10,HT-87,21.65063525,10.76561688
334,61985,2,,7079,-1.2084734,31.40702103,10,AU-6,21.65063537,1.38982858
335,35610,1,,7421,-5.6035235,36.56622213,10,FU-101,21.65063504,10.66558062
335,35051,2,,7421,-5.6035235,36.56622213,2,FT-103,21.65063532,12.69015451
336,27922,1,,6451,-5.97476711,29.8558862,6,V-128,21.65063478,101.01799643
336,38240,2,,6451,-5.97476711,29.8558862,1,Q-91,21.65063521,103.51392372
337,49009,2,,2213,-3.36690233,36.71639398,51,GB-53,21.65063533,0.31712841
338,45225,1,,3545,-4.19998243,30.49019359,7,AA-66,21.65063535,27.58180448
338,42979,2,,3545,-4.19998243,30.49019359,5,M-74,21.6506353,45.77701428
339,31715,1,,5129,-6.05904296,37.09621341,4,GF-115,21.65063502,21.89774756
339,31993,2,,5129,-6.05904296,37.09621341,44,GE-114,21.65063528,24.90601207
340,6688,2,,805,-10.28039768,40.19798672,15,JK-205,21.65063527,1.53364108
341,50284,1,,4257,-3.07907467,32.08482512,10,BL-48,21.65063546,2.39045806
341,50287,2,,4257,-3.07907467,32.08482512,4,BO-48,21.65063508,9.93766871
342,30729,2,,474,-6.34188456,31.06501653,6,AM-118,21.65063518,1.25714914
343,16525,1,,8416,-8.89603665,31.69135651,4,BL-169,21.65063534,47.84389489
343,16804,2,,8416,-8.89603665,31.69135651,5,BL-168,21.65063511,51.21722303
344,20904,2,,8826,-7.90939012,39.67025028,14,IX-154,21.65063529,0.1819615
345,31496,1,,7054,-6.23990749,39.53002163,48,IN-116,21.65063502,29.56688931
345,32894,2,,7054,-6.23990749,39.53002163,8,IQ-111,21.65063518,30.71725452
346,43462,2,,9161,-4.26883701,38.05366424,11,HI-73,21.65063548,0.77844718
347,38466,1,,2539,-4.94376761,38.91569094,6,II-91,21.65063542,18.0688291
347,38183,2,,2539,-4.94376761,38.91569094,4,IE-92,21.65063544,18.40158575
348,6677,1,,4000,-10.37810849,39.84105614,2,IZ-205,21.65063506,17.10480751
348,6959,2,,4000,-10.37810849,39.84105614,1,JC-204,21.65063531,17.12420453
349,52810,1,,9113,-2.77705018,32.70325823,1,CA-39,21.65063531,5.33203624
349,52813,2,,9113,-2.77705018,32.70325823,3,CD-39,21.65063498,6.83065874
350,50877,2,,8920,-2.96388908,33.34136673,2,CU-46,21.65063517,10.67008705
351,35610,1,,7395,-5.60583316,36.56220798,10,FU-101,21.65063504,10.40697153
351,35051,2,,7395,-5.60583316,36.56220798,2,FT-103,21.65063532,12.23500816
352,46517,2,,9126,-3.82128147,37.45937808,1,GU-62,21.65063529,2.49934689
353,18281,2,,6301,-8.29794105,35.28261623,6,EP-163,21.6506351,1.71561201
354,48190,1,,3951,-3.44341054,37.43350271,16,GT-56,21.65063474,1.79691684
354,48747,2,,3951,-3.44341054,37.43350271,3,GS-54,21.65063538,2.65688862
355,20421,2,,1085,-7.97537328,31.62948858,2,BB-155,21.65063535,0.2616854
356,53934,2,,1623,-2.52353798,32.96287743,231,CI-35,21.6506354,1.01816667
357,21359,2,,2046,-7.83894072,35.63901913,4,EY-152,21.65063522,1.17116283
358,2201,1,,4531,-10.86094034,39.28015863,32,IN-221,21.65063535,7.50183605
358,2762,2,,4531,-10.86094034,39.28015863,1,IQ-219,21.65063537,10.29779395
359,53667,1,,4198,-2.7041969,33.48898559,65,CU-36,21.65063532,10.62765062
359,53668,2,,4198,-2.7041969,33.48898559,13,CV-36,21.65063507,11.52505855
360,51433,1,,7345,-2.87092776,33.28539729,36,CS-44,21.65063518,9.29211472
360,52548,2,,7345,-2.87092776,33.28539729,3,CR-40,21.65063513,9.92761429
361,5265,1,,6894,-10.56219073,39.17012933,3,II-210,21.65063521,11.12218836
361,4985,2,,6894,-10.56219073,39.17012933,14,IH-211,21.65063562,13.45377598
362,48748,1,,1722,-3.34845771,37.45972362,2,GT-54,21.65063505,2.61667347
362,49026,2,,1722,-3.34845771,37.45972362,7,GS-53,21.65063535,4.7389739
363,2457,1,,9152,-11.0779344,38.27428188,15,HQ-220,21.6506352,16.55264271
363,3858,2,,9152,-11.0779344,38.27428188,1,HW-215,21.65063554,52.28298878
364,38920,1,,9315,-4.9623914,34.94209994,1,EI-89,21.6506352,3.2913881
364,38917,2,,9315,-4.9623914,34.94209994,9,EF-89,21.65063558,5.93312567
365,18038,2,,9024,-8.68693457,36.70569744,2,FZ-164,21.65063494,32.43046967
366,47900,2,,8858,-3.56436697,36.981236,11,GI-57,21.65063509,0.77100335
367,47460,1,,1759,-3.42285549,30.73986588,71,AD-58,21.65063505,13.88542373
367,48580,2,,1759,-3.42285549,30.73986588,1,AH-54,21.65063542,14.35934512
368,2476,1,,6107,-10.89369061,38.98678043,1,IJ-220,21.65063506,11.99492986
368,3584,2,,6107,-10.89369061,38.98678043,70,IB-216,21.65063495,24.44266957
369,49007,2,,1505,-3.37269987,36.65886685,134,FZ-53,21.65063536,0.34176092
370,24878,1,,7558,-7.38040163,31.36433706,14,AU-139,21.65063512,10.9179179
370,22366,2,,7558,-7.38040163,31.36433706,2,AT-148,21.65063536,26.67790164
371,62611,1,,2681,-1.09999698,34.01068207,20,DK-4,21.65063531,4.37233197
371,61776,2,,2681,-1.09999698,34.01068207,1,DM-7,21.65063561,21.65780604
372,47831,1,,7660,-3.20096297,34.42226654,31,DR-57,21.65063561,35.13974905
372,48663,2,,7660,-3.20096297,34.42226654,5,DM-54,21.65063544,38.07211301
373,20420,2,,1494,-7.97989495,31.63732392,102,BA-155,21.6506358,0.24230684
374,15201,1,,7840,-8.82504475,34.95897234,321,EE-174,21.65063522,12.23925672
374,14922,2,,7840,-8.82504475,34.95897234,5,EE-175,21.65063497,14.18016786
375,16525,1,,7253,-8.84854135,32.28139491,4,BL-169,21.65063534,35.78001177
375,16804,2,,7253,-8.84854135,32.28139491,5,BL-168,21.65063511,39.47077557
376,39991,1,,4441,-5.04609537,33.50275378,14,CP-85,21.65063529,38.65477177
376,41112,2,,4441,-5.04609537,33.50275378,5,CU-81,21.65063567,43.47143572
377,31496,2,,3205,-6.18737528,39.21642681,48,IN-116,21.65063502,0.20973493
378,32894,1,,4448,-5.87349655,39.29242091,8,IQ-111,21.65063518,11.87180215
378,32332,2,,4448,-5.87349655,39.29242091,4,IM-113,21.65063556,22.23651075
379,32894,1,,7642,-5.87508574,39.25421677,8,IQ-111,21.65063518,14.25382981
379,32332,2,,7642,-5.87508574,39.25421677,4,IM-113,21.65063556,20.775364
380,31496,1,,7011,-6.20828975,39.38595408,48,IN-116,21.65063502,13.2798801
380,31775,2,,7011,-6.20828975,39.38595408,13,IN-115,21.65063535,14.75787701
381,47260,1,,3188,-3.56110445,33.89019596,23,DE-59,21.65063506,9.57204808
381,48380,2,,3188,-3.56110445,33.89019596,7,DI-55,21.65063499,11.30578676
382,4341,1,,1037,-10.60394336,35.61389089,13,EZ-213,21.6506354,1.47099129
382,4062,2,,1037,-10.60394336,35.61389089,52,EZ-214,21.65063512,3.05204106
383,39757,1,,9345,-4.91505073,34.9322268,3,EI-86,21.65063518,5.16364263
383,39475,2,,9345,-4.91505073,34.9322268,3,EF-87,21.65063553,5.63950094
384,31942,1,,7263,-6.16179331,34.85768851,2,EF-114,21.65063529,3.45877835
384,32220,2,,7263,-6.16179331,34.85768851,1,EE-113,21.65063527,6.34328181
385,14085,1,,4209,-9.07789148,34.64863803,12,EE-178,21.65063528,17.23506142
385,14916,2,,4209,-9.07789148,34.64863803,8,DY-175,21.6506353,18.52830629
386,32321,1,,5647,-5.76318261,38.70204478,1,IB-113,21.65063503,30.87729671
386,35102,2,,5647,-5.76318261,38.70204478,3,HS-103,21.6506354,32.2242326
387,20420,2,,1374,-7.98007421,31.63642835,102,BA-155,21.6506358,0.1466638
388,27861,2,,2755,-6.75196766,38.93443502,1,IF-129,21.65063549,0.95145299
389,29735,1,,4592,-6.48566739,35.94317457,2,FE-122,21.65063556,8.43061083
389,30294,2,,4592,-6.48566739,35.94317457,26,FF-120,21.65063546,10.77545092
390,61992,1,,6709,-1.2492613,31.66375809,1,BB-6,21.6506352,0.61200678
390,62272,2,,6709,-1.2492613,31.66375809,6,BC-5,21.65063513,5.10132922
